task,graph,graph_adj,graph_nl,nodes,num_nodes,num_edges,directed,question,answer,id
hamiltonian_path,"[(5, 7), (5, 3), (7, 3), (7, 1), (3, 9), (3, 1), (1, 8), (1, 0), (1, 9), (8, 1), (0, 8), (0, 3), (9, 4), (4, 2), (4, 1), (2, 5), (6, 4), (6, 9)]","{5: [7, 3],
7: [3, 1],
3: [9, 1],
1: [8, 0, 9],
8: [1],
0: [8, 3],
9: [4],
4: [2, 1],
2: [5],
6: [4, 9]}","Node 5 is connected to nodes 7, 3.
Node 7 is connected to nodes 3, 1.
Node 3 is connected to nodes 9, 1.
Node 1 is connected to nodes 8, 0, 9.
Node 8 is connected to node 1.
Node 0 is connected to nodes 8, 3.
Node 9 is connected to node 4.
Node 4 is connected to nodes 2, 1.
Node 2 is connected to node 5.
Node 6 is connected to nodes 4, 9.","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",10,18,True,"Find a Hamiltonian path in this graph. A Hamiltonian path in a graph is a path that visits each node exactly once, traversing along edges, and the starting node and ending node may be different. ","[6, 9, 4, 2, 5, 7, 3, 1, 0, 8]",221
hamiltonian_path,"[(6, 1), (6, 7), (6, 3), (6, 5), (1, 5), (1, 4), (1, 2), (7, 4), (7, 8), (7, 6), (3, 8), (3, 0), (5, 3), (5, 8), (5, 0), (5, 2), (4, 2), (4, 8), (4, 6), (4, 5), (4, 1), (2, 7), (2, 9), (2, 5), (2, 8), (2, 1), (8, 9), (8, 2), (8, 3), (8, 0), (0, 4), (0, 9), (0, 8), (0, 6), (9, 0), (9, 3), (9, 8)]","{6: [1, 7, 3, 5],
1: [5, 4, 2],
7: [4, 8, 6],
3: [8, 0],
5: [3, 8, 0, 2],
4: [2, 8, 6, 5, 1],
2: [7, 9, 5, 8, 1],
8: [9, 2, 3, 0],
0: [4, 9, 8, 6],
9: [0, 3, 8]}","Node 6 is connected to nodes 1, 7, 3, 5.
Node 1 is connected to nodes 5, 4, 2.
Node 7 is connected to nodes 4, 8, 6.
Node 3 is connected to nodes 8, 0.
Node 5 is connected to nodes 3, 8, 0, 2.
Node 4 is connected to nodes 2, 8, 6, 5, 1.
Node 2 is connected to nodes 7, 9, 5, 8, 1.
Node 8 is connected to nodes 9, 2, 3, 0.
Node 0 is connected to nodes 4, 9, 8, 6.
Node 9 is connected to nodes 0, 3, 8.","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",10,37,True,"Find a Hamiltonian path in this graph. A Hamiltonian path in a graph is a path that visits each node exactly once, traversing along edges, and the starting node and ending node may be different. ","[5, 3, 0, 9, 8, 2, 1, 4, 6, 7]",222
hamiltonian_path,"[(3, 10), (3, 12), (3, 9), (3, 13), (3, 2), (3, 5), (3, 4), (10, 4), (10, 13), (10, 0), (10, 8), (10, 9), (10, 11), (12, 7), (12, 4), (12, 8), (12, 11), (12, 5), (9, 2), (9, 1), (9, 0), (9, 8), (13, 7), (13, 4), (13, 11), (13, 6), (2, 7), (2, 8), (5, 7), (4, 7), (4, 8), (4, 1), (4, 11), (0, 7), (0, 1), (0, 11), (8, 7), (8, 6), (7, 1), (7, 6)]","{3: [10, 12, 9, 13, 2, 5, 4],
10: [3, 4, 13, 0, 8, 9, 11],
12: [3, 7, 4, 8, 11, 5],
9: [3, 10, 2, 1, 0, 8],
13: [3, 10, 7, 4, 11, 6],
2: [3, 7, 9, 8],
5: [3, 7, 12],
4: [3, 10, 7, 8, 13, 12, 1, 11],
0: [10, 7, 1, 9, 11],
8: [10, 2, 7, 4, 9, 12, 6],
11: [10, 4, 12, 0, 13],
7: [2, 1, 12, 0, 8, 13, 4, 6, 5],
1: [7, 4, 9, 0],
6: [7, 8, 13]}","Node 3 is connected to nodes 10, 12, 9, 13, 2, 5, 4.
Node 10 is connected to nodes 3, 4, 13, 0, 8, 9, 11.
Node 12 is connected to nodes 3, 7, 4, 8, 11, 5.
Node 9 is connected to nodes 3, 10, 2, 1, 0, 8.
Node 13 is connected to nodes 3, 10, 7, 4, 11, 6.
Node 2 is connected to nodes 3, 7, 9, 8.
Node 5 is connected to nodes 3, 7, 12.
Node 4 is connected to nodes 3, 10, 7, 8, 13, 12, 1, 11.
Node 0 is connected to nodes 10, 7, 1, 9, 11.
Node 8 is connected to nodes 10, 2, 7, 4, 9, 12, 6.
Node 11 is connected to nodes 10, 4, 12, 0, 13.
Node 7 is connected to nodes 2, 1, 12, 0, 8, 13, 4, 6, 5.
Node 1 is connected to nodes 7, 4, 9, 0.
Node 6 is connected to nodes 7, 8, 13.","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",14,40,False,"Find a Hamiltonian path in this graph. A Hamiltonian path in a graph is a path that visits each node exactly once, traversing along edges, and the starting node and ending node may be different. ","[2, 8, 12, 5, 3, 10, 0, 7, 6, 13, 11, 4, 1, 9]",223
hamiltonian_path,"[(5, 10), (5, 1), (5, 6), (5, 7), (10, 1), (10, 3), (1, 9), (6, 4), (6, 9), (7, 8), (7, 0), (7, 1), (3, 2), (8, 10), (8, 3), (8, 2), (2, 10), (2, 8), (2, 0), (9, 3), (9, 2), (9, 6), (4, 2), (0, 7), (0, 5)]","{5: [10, 1, 6, 7],
10: [1, 3],
1: [9],
6: [4, 9],
7: [8, 0, 1],
3: [2],
8: [10, 3, 2],
2: [10, 8, 0],
9: [3, 2, 6],
4: [2],
0: [7, 5]}","Node 5 is connected to nodes 10, 1, 6, 7.
Node 10 is connected to nodes 1, 3.
Node 1 is connected to node 9.
Node 6 is connected to nodes 4, 9.
Node 7 is connected to nodes 8, 0, 1.
Node 3 is connected to node 2.
Node 8 is connected to nodes 10, 3, 2.
Node 2 is connected to nodes 10, 8, 0.
Node 9 is connected to nodes 3, 2, 6.
Node 4 is connected to node 2.
Node 0 is connected to nodes 7, 5.","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",11,25,True,"Find a Hamiltonian path in this graph. A Hamiltonian path in a graph is a path that visits each node exactly once, traversing along edges, and the starting node and ending node may be different. ","[7, 8, 3, 2, 0, 5, 10, 1, 9, 6, 4]",224
hamiltonian_path,"[(1, 5), (1, 6), (1, 3), (1, 4), (5, 6), (5, 7), (5, 2), (6, 7), (6, 3), (6, 2), (3, 4), (3, 2), (3, 0), (3, 8), (4, 7), (4, 2), (4, 8), (7, 8), (7, 9), (7, 0), (2, 9), (8, 9)]","{1: [5, 6, 3, 4],
5: [1, 6, 7, 2],
6: [1, 5, 7, 3, 2],
3: [1, 6, 4, 2, 0, 8],
4: [1, 7, 3, 2, 8],
7: [5, 6, 4, 8, 9, 0],
2: [5, 6, 4, 3, 9],
8: [7, 4, 3, 9],
9: [7, 2, 8],
0: [7, 3]}","Node 1 is connected to nodes 5, 6, 3, 4.
Node 5 is connected to nodes 1, 6, 7, 2.
Node 6 is connected to nodes 1, 5, 7, 3, 2.
Node 3 is connected to nodes 1, 6, 4, 2, 0, 8.
Node 4 is connected to nodes 1, 7, 3, 2, 8.
Node 7 is connected to nodes 5, 6, 4, 8, 9, 0.
Node 2 is connected to nodes 5, 6, 4, 3, 9.
Node 8 is connected to nodes 7, 4, 3, 9.
Node 9 is connected to nodes 7, 2, 8.
Node 0 is connected to nodes 7, 3.","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",10,22,False,"Find a Hamiltonian path in this graph. A Hamiltonian path in a graph is a path that visits each node exactly once, traversing along edges, and the starting node and ending node may be different. ","[9, 8, 7, 0, 3, 2, 4, 1, 5, 6]",225
hamiltonian_path,"[(9, 5), (9, 10), (9, 2), (5, 7), (5, 6), (5, 8), (5, 13), (10, 6), (10, 4), (10, 1), (2, 3), (7, 12), (7, 11), (6, 12), (8, 4), (8, 12), (13, 4), (13, 12), (11, 0), (1, 3)]","{9: [5, 10, 2],
5: [9, 7, 6, 8, 13],
10: [9, 6, 4, 1],
2: [9, 3],
7: [5, 12, 11],
6: [5, 10, 12],
8: [5, 4, 12],
13: [5, 4, 12],
12: [7, 6, 8, 13],
11: [7, 0],
4: [8, 10, 13],
1: [10, 3],
3: [2, 1],
0: [11]}","Node 9 is connected to nodes 5, 10, 2.
Node 5 is connected to nodes 9, 7, 6, 8, 13.
Node 10 is connected to nodes 9, 6, 4, 1.
Node 2 is connected to nodes 9, 3.
Node 7 is connected to nodes 5, 12, 11.
Node 6 is connected to nodes 5, 10, 12.
Node 8 is connected to nodes 5, 4, 12.
Node 13 is connected to nodes 5, 4, 12.
Node 12 is connected to nodes 7, 6, 8, 13.
Node 11 is connected to nodes 7, 0.
Node 4 is connected to nodes 8, 10, 13.
Node 1 is connected to nodes 10, 3.
Node 3 is connected to nodes 2, 1.
Node 0 is connected to node 11.","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",14,20,False,"Find a Hamiltonian path in this graph. A Hamiltonian path in a graph is a path that visits each node exactly once, traversing along edges, and the starting node and ending node may be different. ","[8, 4, 13, 12, 6, 10, 1, 3, 2, 9, 5, 7, 11, 0]",226
hamiltonian_path,"[(2, 1), (2, 4), (1, 5), (1, 2), (4, 3), (5, 7), (5, 8), (5, 10), (5, 1), (3, 8), (8, 6), (8, 2), (6, 8), (6, 0), (6, 4), (6, 3), (7, 6), (7, 1), (0, 9), (0, 1), (0, 2), (10, 7), (10, 2), (9, 10), (9, 5)]","{2: [1, 4],
1: [5, 2],
4: [3],
5: [7, 8, 10, 1],
3: [8],
8: [6, 2],
6: [8, 0, 4, 3],
7: [6, 1],
0: [9, 1, 2],
10: [7, 2],
9: [10, 5]}","Node 2 is connected to nodes 1, 4.
Node 1 is connected to nodes 5, 2.
Node 4 is connected to node 3.
Node 5 is connected to nodes 7, 8, 10, 1.
Node 3 is connected to node 8.
Node 8 is connected to nodes 6, 2.
Node 6 is connected to nodes 8, 0, 4, 3.
Node 7 is connected to nodes 6, 1.
Node 0 is connected to nodes 9, 1, 2.
Node 10 is connected to nodes 7, 2.
Node 9 is connected to nodes 10, 5.","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",11,25,True,"Find a Hamiltonian path in this graph. A Hamiltonian path in a graph is a path that visits each node exactly once, traversing along edges, and the starting node and ending node may be different. ","[2, 4, 3, 8, 6, 0, 9, 5, 10, 7, 1]",227
hamiltonian_path,"[(11, 6), (11, 2), (11, 8), (11, 5), (6, 7), (6, 3), (6, 0), (6, 9), (2, 7), (2, 4), (2, 3), (2, 9), (8, 7), (8, 4), (8, 0), (5, 3), (7, 9), (3, 1), (3, 9), (9, 10), (9, 4), (1, 10)]","{11: [6, 2, 8, 5],
6: [11, 7, 3, 0, 9],
2: [11, 7, 4, 3, 9],
8: [11, 7, 4, 0],
5: [11, 3],
7: [6, 2, 8, 9],
3: [6, 1, 2, 5, 9],
0: [6, 8],
9: [6, 10, 2, 7, 3, 4],
1: [10, 3],
10: [1, 9],
4: [2, 9, 8]}","Node 11 is connected to nodes 6, 2, 8, 5.
Node 6 is connected to nodes 11, 7, 3, 0, 9.
Node 2 is connected to nodes 11, 7, 4, 3, 9.
Node 8 is connected to nodes 11, 7, 4, 0.
Node 5 is connected to nodes 11, 3.
Node 7 is connected to nodes 6, 2, 8, 9.
Node 3 is connected to nodes 6, 1, 2, 5, 9.
Node 0 is connected to nodes 6, 8.
Node 9 is connected to nodes 6, 10, 2, 7, 3, 4.
Node 1 is connected to nodes 10, 3.
Node 10 is connected to nodes 1, 9.
Node 4 is connected to nodes 2, 9, 8.","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",12,22,False,"Find a Hamiltonian path in this graph. A Hamiltonian path in a graph is a path that visits each node exactly once, traversing along edges, and the starting node and ending node may be different. ","[5, 11, 2, 4, 8, 0, 6, 7, 9, 3, 1, 10]",228
hamiltonian_path,"[(10, 6), (10, 12), (10, 4), (6, 5), (6, 4), (6, 8), (6, 7), (6, 0), (12, 5), (12, 0), (12, 1), (12, 11), (4, 5), (4, 11), (4, 9), (5, 13), (5, 3), (5, 9), (8, 2), (8, 3), (7, 11), (7, 0), (0, 2), (0, 13), (13, 2), (13, 11), (3, 11), (9, 2), (9, 11)]","{10: [6, 12, 4],
6: [10, 5, 4, 8, 7, 0],
12: [10, 5, 0, 1, 11],
4: [10, 6, 5, 11, 9],
5: [6, 13, 3, 9, 12, 4],
8: [6, 2, 3],
7: [6, 11, 0],
0: [6, 2, 12, 13, 7],
13: [5, 2, 11, 0],
3: [5, 8, 11],
9: [5, 2, 4, 11],
2: [8, 0, 9, 13],
11: [4, 12, 3, 13, 9, 7],
1: [12]}","Node 10 is connected to nodes 6, 12, 4.
Node 6 is connected to nodes 10, 5, 4, 8, 7, 0.
Node 12 is connected to nodes 10, 5, 0, 1, 11.
Node 4 is connected to nodes 10, 6, 5, 11, 9.
Node 5 is connected to nodes 6, 13, 3, 9, 12, 4.
Node 8 is connected to nodes 6, 2, 3.
Node 7 is connected to nodes 6, 11, 0.
Node 0 is connected to nodes 6, 2, 12, 13, 7.
Node 13 is connected to nodes 5, 2, 11, 0.
Node 3 is connected to nodes 5, 8, 11.
Node 9 is connected to nodes 5, 2, 4, 11.
Node 2 is connected to nodes 8, 0, 9, 13.
Node 11 is connected to nodes 4, 12, 3, 13, 9, 7.
Node 1 is connected to node 12.","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",14,29,False,"Find a Hamiltonian path in this graph. A Hamiltonian path in a graph is a path that visits each node exactly once, traversing along edges, and the starting node and ending node may be different. ","[1, 12, 10, 4, 9, 11, 7, 0, 6, 5, 3, 8, 2, 13]",229
hamiltonian_path,"[(8, 10), (8, 2), (8, 5), (8, 11), (10, 9), (10, 2), (10, 14), (10, 11), (10, 5), (10, 0), (10, 7), (2, 3), (2, 0), (2, 14), (2, 5), (2, 13), (2, 10), (5, 9), (5, 1), (5, 11), (5, 10), (5, 14), (5, 7), (11, 14), (11, 6), (9, 7), (9, 11), (9, 5), (14, 2), (14, 7), (14, 0), (14, 9), (14, 6), (14, 4), (14, 8), (0, 3), (0, 4), (0, 5), (0, 7), (7, 10), (7, 11), (7, 1), (7, 2), (7, 8), (13, 9), (13, 10), (13, 3), (13, 12), (13, 2), (3, 13), (3, 5), (3, 8), (3, 6), (12, 8), (12, 1), (12, 3), (12, 0), (12, 10), (12, 5), (1, 8), (1, 3), (1, 14), (1, 7), (6, 3), (6, 1), (6, 0), (6, 11), (6, 9), (4, 1), (4, 6), (4, 8), (4, 3), (4, 14)]","{8: [10, 2, 5, 11],
10: [9, 2, 14, 11, 5, 0, 7],
2: [3, 0, 14, 5, 13, 10],
5: [9, 1, 11, 10, 14, 7],
11: [14, 6],
9: [7, 11, 5],
14: [2, 7, 0, 9, 6, 4, 8],
0: [3, 4, 5, 7],
7: [10, 11, 1, 2, 8],
13: [9, 10, 3, 12, 2],
3: [13, 5, 8, 6],
12: [8, 1, 3, 0, 10, 5],
1: [8, 3, 14, 7],
6: [3, 1, 0, 11, 9],
4: [1, 6, 8, 3, 14]}","Node 8 is connected to nodes 10, 2, 5, 11.
Node 10 is connected to nodes 9, 2, 14, 11, 5, 0, 7.
Node 2 is connected to nodes 3, 0, 14, 5, 13, 10.
Node 5 is connected to nodes 9, 1, 11, 10, 14, 7.
Node 11 is connected to nodes 14, 6.
Node 9 is connected to nodes 7, 11, 5.
Node 14 is connected to nodes 2, 7, 0, 9, 6, 4, 8.
Node 0 is connected to nodes 3, 4, 5, 7.
Node 7 is connected to nodes 10, 11, 1, 2, 8.
Node 13 is connected to nodes 9, 10, 3, 12, 2.
Node 3 is connected to nodes 13, 5, 8, 6.
Node 12 is connected to nodes 8, 1, 3, 0, 10, 5.
Node 1 is connected to nodes 8, 3, 14, 7.
Node 6 is connected to nodes 3, 1, 0, 11, 9.
Node 4 is connected to nodes 1, 6, 8, 3, 14.","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",15,73,True,"Find a Hamiltonian path in this graph. A Hamiltonian path in a graph is a path that visits each node exactly once, traversing along edges, and the starting node and ending node may be different. ","[2, 13, 12, 0, 4, 8, 10, 7, 1, 14, 9, 5, 11, 6, 3]",230
hamiltonian_path,"[(4, 7), (4, 2), (4, 10), (7, 0), (7, 1), (7, 3), (2, 1), (2, 0), (2, 6), (10, 1), (10, 3), (10, 8), (10, 9), (0, 1), (0, 9), (0, 5), (1, 5), (1, 9), (3, 6), (3, 9), (5, 8), (8, 6)]","{4: [7, 2, 10],
7: [4, 0, 1, 3],
2: [4, 1, 0, 6],
10: [4, 1, 3, 8, 9],
0: [7, 1, 9, 2, 5],
1: [7, 0, 5, 9, 10, 2],
3: [7, 6, 10, 9],
5: [1, 0, 8],
9: [1, 0, 3, 10],
8: [5, 6, 10],
6: [3, 2, 8]}","Node 4 is connected to nodes 7, 2, 10.
Node 7 is connected to nodes 4, 0, 1, 3.
Node 2 is connected to nodes 4, 1, 0, 6.
Node 10 is connected to nodes 4, 1, 3, 8, 9.
Node 0 is connected to nodes 7, 1, 9, 2, 5.
Node 1 is connected to nodes 7, 0, 5, 9, 10, 2.
Node 3 is connected to nodes 7, 6, 10, 9.
Node 5 is connected to nodes 1, 0, 8.
Node 9 is connected to nodes 1, 0, 3, 10.
Node 8 is connected to nodes 5, 6, 10.
Node 6 is connected to nodes 3, 2, 8.","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",11,22,False,"Find a Hamiltonian path in this graph. A Hamiltonian path in a graph is a path that visits each node exactly once, traversing along edges, and the starting node and ending node may be different. ","[1, 5, 8, 6, 3, 9, 10, 4, 2, 0, 7]",231
hamiltonian_path,"[(0, 9), (0, 5), (9, 5), (9, 2), (9, 4), (5, 4), (5, 10), (2, 0), (2, 7), (4, 6), (4, 0), (4, 10), (1, 10), (1, 0), (10, 9), (10, 8), (10, 1), (8, 9), (6, 3), (6, 10), (3, 1), (3, 0), (3, 9), (7, 0)]","{0: [9, 5],
9: [5, 2, 4],
5: [4, 10],
2: [0, 7],
4: [6, 0, 10],
1: [10, 0],
10: [9, 8, 1],
8: [9],
6: [3, 10],
3: [1, 0, 9],
7: [0]}","Node 0 is connected to nodes 9, 5.
Node 9 is connected to nodes 5, 2, 4.
Node 5 is connected to nodes 4, 10.
Node 2 is connected to nodes 0, 7.
Node 4 is connected to nodes 6, 0, 10.
Node 1 is connected to nodes 10, 0.
Node 10 is connected to nodes 9, 8, 1.
Node 8 is connected to node 9.
Node 6 is connected to nodes 3, 10.
Node 3 is connected to nodes 1, 0, 9.
Node 7 is connected to node 0.","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",11,24,True,"Find a Hamiltonian path in this graph. A Hamiltonian path in a graph is a path that visits each node exactly once, traversing along edges, and the starting node and ending node may be different. ","[3, 1, 10, 8, 9, 2, 7, 0, 5, 4, 6]",232
hamiltonian_path,"[(7, 4), (7, 2), (7, 3), (4, 11), (4, 1), (2, 6), (3, 14), (3, 12), (11, 5), (11, 7), (11, 10), (8, 2), (8, 12), (8, 10), (12, 9), (10, 11), (10, 1), (10, 3), (6, 8), (6, 2), (14, 5), (14, 4), (5, 3), (5, 0), (0, 7), (0, 13), (0, 11), (13, 10), (9, 4)]","{7: [4, 2, 3],
4: [11, 1],
2: [6],
3: [14, 12],
11: [5, 7, 10],
1: [],
8: [2, 12, 10],
12: [9],
10: [11, 1, 3],
6: [8, 2],
14: [5, 4],
5: [3, 0],
0: [7, 13, 11],
13: [10],
9: [4]}","Node 7 is connected to nodes 4, 2, 3.
Node 4 is connected to nodes 11, 1.
Node 2 is connected to node 6.
Node 3 is connected to nodes 14, 12.
Node 11 is connected to nodes 5, 7, 10.
Node 8 is connected to nodes 2, 12, 10.
Node 12 is connected to node 9.
Node 10 is connected to nodes 11, 1, 3.
Node 6 is connected to nodes 8, 2.
Node 14 is connected to nodes 5, 4.
Node 5 is connected to nodes 3, 0.
Node 0 is connected to nodes 7, 13, 11.
Node 13 is connected to node 10.
Node 9 is connected to node 4.","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",15,29,True,"Find a Hamiltonian path in this graph. A Hamiltonian path in a graph is a path that visits each node exactly once, traversing along edges, and the starting node and ending node may be different. ","[3, 14, 5, 0, 13, 10, 11, 7, 2, 6, 8, 12, 9, 4, 1]",233
hamiltonian_path,"[(7, 3), (7, 6), (7, 5), (3, 4), (3, 0), (3, 1), (6, 4), (6, 0), (6, 5), (5, 4), (5, 0), (5, 2), (4, 1), (1, 2)]","{7: [3, 6, 5],
3: [7, 4, 0, 1],
6: [7, 4, 0, 5],
5: [7, 4, 6, 0, 2],
4: [3, 1, 6, 5],
0: [3, 6, 5],
1: [3, 4, 2],
2: [1, 5]}","Node 7 is connected to nodes 3, 6, 5.
Node 3 is connected to nodes 7, 4, 0, 1.
Node 6 is connected to nodes 7, 4, 0, 5.
Node 5 is connected to nodes 7, 4, 6, 0, 2.
Node 4 is connected to nodes 3, 1, 6, 5.
Node 0 is connected to nodes 3, 6, 5.
Node 1 is connected to nodes 3, 4, 2.
Node 2 is connected to nodes 1, 5.","[0, 1, 2, 3, 4, 5, 6, 7]",8,14,False,"Find a Hamiltonian path in this graph. A Hamiltonian path in a graph is a path that visits each node exactly once, traversing along edges, and the starting node and ending node may be different. ","[7, 6, 0, 3, 4, 5, 2, 1]",234
hamiltonian_path,"[(12, 11), (12, 0), (11, 2), (0, 3), (2, 7), (6, 8), (6, 4), (6, 13), (8, 12), (8, 0), (4, 12), (13, 1), (7, 6), (10, 4), (10, 8), (10, 6), (3, 9), (9, 2), (5, 2), (5, 8), (5, 7), (1, 10), (1, 3)]","{12: [11, 0],
11: [2],
0: [3],
2: [7],
6: [8, 4, 13],
8: [12, 0],
4: [12],
13: [1],
7: [6],
10: [4, 8, 6],
3: [9],
9: [2],
5: [2, 8, 7],
1: [10, 3]}","Node 12 is connected to nodes 11, 0.
Node 11 is connected to node 2.
Node 0 is connected to node 3.
Node 2 is connected to node 7.
Node 6 is connected to nodes 8, 4, 13.
Node 8 is connected to nodes 12, 0.
Node 4 is connected to node 12.
Node 13 is connected to node 1.
Node 7 is connected to node 6.
Node 10 is connected to nodes 4, 8, 6.
Node 3 is connected to node 9.
Node 9 is connected to node 2.
Node 5 is connected to nodes 2, 8, 7.
Node 1 is connected to nodes 10, 3.","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",14,23,True,"Find a Hamiltonian path in this graph. A Hamiltonian path in a graph is a path that visits each node exactly once, traversing along edges, and the starting node and ending node may be different. ","[5, 8, 0, 3, 9, 2, 7, 6, 13, 1, 10, 4, 12, 11]",235
hamiltonian_path,"[(13, 6), (13, 7), (13, 0), (6, 2), (6, 3), (7, 10), (0, 11), (0, 10), (2, 3), (2, 7), (2, 1), (2, 12), (3, 13), (3, 14), (3, 4), (4, 6), (4, 3), (4, 8), (4, 5), (8, 11), (8, 4), (8, 3), (5, 13), (5, 8), (5, 9), (5, 11), (1, 9), (1, 6), (12, 7), (12, 10), (12, 1), (10, 2), (10, 14), (10, 1), (10, 8), (14, 2), (14, 3), (11, 10), (11, 14), (11, 12), (11, 7), (11, 9), (9, 5)]","{13: [6, 7, 0],
6: [2, 3],
7: [10],
0: [11, 10],
2: [3, 7, 1, 12],
3: [13, 14, 4],
4: [6, 3, 8, 5],
8: [11, 4, 3],
5: [13, 8, 9, 11],
1: [9, 6],
12: [7, 10, 1],
10: [2, 14, 1, 8],
14: [2, 3],
11: [10, 14, 12, 7, 9],
9: [5]}","Node 13 is connected to nodes 6, 7, 0.
Node 6 is connected to nodes 2, 3.
Node 7 is connected to node 10.
Node 0 is connected to nodes 11, 10.
Node 2 is connected to nodes 3, 7, 1, 12.
Node 3 is connected to nodes 13, 14, 4.
Node 4 is connected to nodes 6, 3, 8, 5.
Node 8 is connected to nodes 11, 4, 3.
Node 5 is connected to nodes 13, 8, 9, 11.
Node 1 is connected to nodes 9, 6.
Node 12 is connected to nodes 7, 10, 1.
Node 10 is connected to nodes 2, 14, 1, 8.
Node 14 is connected to nodes 2, 3.
Node 11 is connected to nodes 10, 14, 12, 7, 9.
Node 9 is connected to node 5.","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",15,43,True,"Find a Hamiltonian path in this graph. A Hamiltonian path in a graph is a path that visits each node exactly once, traversing along edges, and the starting node and ending node may be different. ","[7, 10, 8, 4, 6, 2, 12, 1, 9, 5, 11, 14, 3, 13, 0]",236
hamiltonian_path,"[(13, 14), (13, 6), (13, 7), (13, 9), (13, 3), (14, 7), (14, 6), (14, 3), (14, 5), (6, 0), (6, 3), (6, 5), (6, 12), (6, 10), (6, 4), (6, 14), (7, 9), (7, 14), (7, 5), (7, 4), (7, 3), (7, 13), (9, 8), (9, 14), (3, 10), (3, 12), (3, 1), (5, 3), (5, 0), (5, 14), (5, 1), (0, 1), (0, 14), (0, 13), (0, 12), (12, 9), (12, 6), (12, 7), (12, 14), (12, 3), (12, 0), (10, 1), (10, 2), (10, 4), (4, 2), (4, 10), (4, 11), (4, 14), (1, 11), (1, 0), (1, 13), (1, 7), (1, 12), (1, 9), (8, 14), (8, 11), (8, 2), (8, 1), (8, 5), (8, 4), (8, 10), (8, 12), (11, 7), (11, 14), (11, 10), (11, 12), (2, 8), (2, 14), (2, 1), (2, 10), (2, 3), (2, 4)]","{13: [14, 6, 7, 9, 3],
14: [7, 6, 3, 5],
6: [0, 3, 5, 12, 10, 4, 14],
7: [9, 14, 5, 4, 3, 13],
9: [8, 14],
3: [10, 12, 1],
5: [3, 0, 14, 1],
0: [1, 14, 13, 12],
12: [9, 6, 7, 14, 3, 0],
10: [1, 2, 4],
4: [2, 10, 11, 14],
1: [11, 0, 13, 7, 12, 9],
8: [14, 11, 2, 1, 5, 4, 10, 12],
11: [7, 14, 10, 12],
2: [8, 14, 1, 10, 3, 4]}","Node 13 is connected to nodes 14, 6, 7, 9, 3.
Node 14 is connected to nodes 7, 6, 3, 5.
Node 6 is connected to nodes 0, 3, 5, 12, 10, 4, 14.
Node 7 is connected to nodes 9, 14, 5, 4, 3, 13.
Node 9 is connected to nodes 8, 14.
Node 3 is connected to nodes 10, 12, 1.
Node 5 is connected to nodes 3, 0, 14, 1.
Node 0 is connected to nodes 1, 14, 13, 12.
Node 12 is connected to nodes 9, 6, 7, 14, 3, 0.
Node 10 is connected to nodes 1, 2, 4.
Node 4 is connected to nodes 2, 10, 11, 14.
Node 1 is connected to nodes 11, 0, 13, 7, 12, 9.
Node 8 is connected to nodes 14, 11, 2, 1, 5, 4, 10, 12.
Node 11 is connected to nodes 7, 14, 10, 12.
Node 2 is connected to nodes 8, 14, 1, 10, 3, 4.","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",15,72,True,"Find a Hamiltonian path in this graph. A Hamiltonian path in a graph is a path that visits each node exactly once, traversing along edges, and the starting node and ending node may be different. ","[2, 10, 4, 11, 7, 14, 6, 5, 0, 13, 3, 1, 12, 9, 8]",237
